date,state,county,categoryId,categoryName,visitIndex,visitsAbove65Index,visitsBelow65Index,rank
2020-03-14,California,Riverside County,4bf58dd8d48988d178941735,Dentist's Offices,99,92,99,81
2020-03-14,California,Riverside County,4bf58dd8d48988d13b941735,Schools,75,29,76,82
2020-03-14,California,Riverside County,4bf58dd8d48988d142941735,Asian Restaurants,70,45,70,82
2020-03-14,California,Riverside County,4bf58dd8d48988d107951735,Shoe Stores,84,102,83,83
2020-03-14,California,Riverside County,4bf58dd8d48988d127951735,Arts & Crafts Stores,110,56,112,83
2020-03-14,California,Riverside County,4bf58dd8d48988d14c941735,Wings Joints,94,54,95,84
2020-03-14,California,Riverside County,4bf58dd8d48988d12f941735,Libraries,74,50,75,85
2020-03-14,California,Riverside County,4bf58dd8d48988d165941735,Scenic Lookouts,78,50,79,86
2020-03-14,California,Riverside County,4bf58dd8d48988d1f6931735,General Travel,86,59,87,86
2020-03-14,California,Riverside County,4bf58dd8d48988d149941735,Thai Restaurants,78,69,78,86
2020-03-15,California,Riverside County,4bf58dd8d48988d118951735,Grocery Stores,117,108,117,1
2020-03-15,California,Riverside County,4bf58dd8d48988d16e941735,Fast Food Restaurants,82,73,82,2
2020-03-15,California,Riverside County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,96,81,97,3
2020-03-15,California,Riverside County,4bf58dd8d48988d113951735,Gas Stations,84,82,85,4
2020-03-15,California,Riverside County,4bf58dd8d48988d1c1941735,Mexican Restaurants,89,71,90,5
2020-03-15,California,Riverside County,52f2ab2ebcbc57f1066b8b46,Supermarkets,100,91,100,6
2020-03-15,California,Riverside County,4bf58dd8d48988d163941735,Parks,75,69,75,7
2020-03-15,California,Riverside County,4bf58dd8d48988d10f951735,Pharmacies,124,118,125,8
2020-03-15,California,Riverside County,4d954b0ea243a5684a65b473,Convenience Stores,88,87,89,9
2020-03-15,California,Riverside County,4bf58dd8d48988d112951735,Hardware Stores,111,103,112,10
2020-03-15,California,Riverside County,4bf58dd8d48988d1e0931735,Coffee Shops,79,70,79,11
2020-03-15,California,Riverside County,52dea92d3cf9994f4e043dbb,Discount Stores,123,98,124,12
2020-03-15,California,Riverside County,4bf58dd8d48988d132941735,Churches,50,42,50,13
2020-03-15,California,Riverside County,4bf58dd8d48988d1fd941735,Shopping Malls,71,44,72,14
2020-03-15,California,Riverside County,4bf58dd8d48988d14e941735,American Restaurants,70,70,70,15
2020-03-15,California,Riverside County,4bf58dd8d48988d1e6941735,Golf Courses,78,76,78,16
2020-03-15,California,Riverside County,52e816a6bcbc57f1066b7a54,Warehouse Stores,84,78,85,17
2020-03-15,California,Riverside County,4bf58dd8d48988d124951735,Automotive Shops,92,77,93,18
2020-03-15,California,Riverside County,4bf58dd8d48988d1ca941735,Pizza Places,81,62,82,19
2020-03-15,California,Riverside County,4bf58dd8d48988d1fa931735,Hotels,60,54,61,20
2020-03-15,California,Riverside County,4f4533804b9074f6e4fb0105,Elementary Schools,76,65,76,21
2020-03-15,California,Riverside County,4bf58dd8d48988d1f6941735,Department Stores,68,73,68,22
2020-03-15,California,Riverside County,4bf58dd8d48988d12f951735,Resorts,77,68,78,23
2020-03-15,California,Riverside County,4bf58dd8d48988d130941735,Buildings,81,59,81,24
2020-03-15,California,Riverside County,4bf58dd8d48988d17c941735,Casinos,59,60,58,25
2020-03-15,California,Riverside County,4f2a210c4b9023bd5841ed28,Housing Developments,81,62,82,26
2020-03-15,California,Riverside County,4bf58dd8d48988d143941735,Breakfast Spots,72,54,73,27
2020-03-15,California,Riverside County,4bf58dd8d48988d116941735,Bars,84,71,84,28
2020-03-15,California,Riverside County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,82,71,82,29
2020-03-15,California,Riverside County,4bf58dd8d48988d159941735,Trails,77,78,77,30
2020-03-15,California,Riverside County,4bf58dd8d48988d16c941735,Burger Joints,86,89,86,31
2020-03-15,California,Riverside County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),85,59,86,31
2020-03-15,California,Riverside County,4bf58dd8d48988d13d941735,High Schools,78,57,78,32
2020-03-15,California,Riverside County,4bf58dd8d48988d162941735,Other Great Outdoors,82,121,80,33
2020-03-15,California,Riverside County,4bf58dd8d48988d145941735,Chinese Restaurants,80,71,81,34
2020-03-15,California,Riverside County,4bf58dd8d48988d1c5941735,Sandwich Places,80,60,80,35
2020-03-15,California,Riverside County,4bf58dd8d48988d1ff941735,Miscellaneous Shops,80,67,80,36
2020-03-15,California,Riverside County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,77,82,77,37
2020-03-15,California,Riverside County,4bf58dd8d48988d103951735,Clothing Stores,64,43,65,38
2020-03-15,California,Riverside County,4bf58dd8d48988d161941735,Lakes,89,64,90,39
2020-03-15,California,Riverside County,4bf58dd8d48988d1c4941735,Restaurants,76,61,76,40
2020-03-15,California,Riverside County,4bf58dd8d48988d110951735,Salons / Barbershops,84,90,84,41
2020-03-15,California,Riverside County,4bf58dd8d48988d100951735,Pet Stores,112,108,113,42
2020-03-15,California,Riverside County,4bf58dd8d48988d1c9941735,Ice Cream Shops,93,89,93,42
2020-03-15,California,Riverside County,4bf58dd8d48988d14b941735,Wineries,84,85,84,42
2020-03-15,California,Riverside County,4bf58dd8d48988d10a951735,Banks,65,71,65,43
2020-03-15,California,Riverside County,4d4ae6fc7a7b7dea34424761,Fried Chicken Joints,88,89,87,44
2020-03-15,California,Riverside County,4bf58dd8d48988d17f941735,Movie Theaters,62,62,62,45
2020-03-15,California,Riverside County,4bf58dd8d48988d110941735,Italian Restaurants,72,97,71,45
2020-03-15,California,Riverside County,4bf58dd8d48988d104941735,Medical Centers,72,60,72,46
2020-03-15,California,Riverside County,4bf58dd8d48988d186941735,Liquor Stores,102,73,103,47
2020-03-15,California,Riverside County,4bf58dd8d48988d15e941735,Pools,72,80,71,48
2020-03-15,California,Riverside County,4bf58dd8d48988d16a941735,Bakeries,90,99,90,49
2020-03-15,California,Riverside County,4bf58dd8d48988d1f8941735,Furniture / Home Stores,79,54,81,50
2020-03-15,California,Riverside County,4bf58dd8d48988d1f1931735,General Entertainment,52,34,53,51
2020-03-15,California,Riverside County,4bf58dd8d48988d16d941735,Cafￃﾩs,82,116,81,52
2020-03-15,California,Riverside County,4bf58dd8d48988d176941735,Gyms,80,121,78,53
2020-03-15,California,Riverside County,4bf58dd8d48988d1ed931735,Airports,74,32,77,54
2020-03-15,California,Riverside County,4bf58dd8d48988d10c951735,Cosmetics Shops,71,46,72,55
2020-03-15,California,Riverside County,4bf58dd8d48988d196941735,Hospitals,71,40,72,55
2020-03-15,California,Riverside County,4bf58dd8d48988d148941735,Donut Shops,91,133,90,56
2020-03-15,California,Riverside County,4f4533814b9074f6e4fb0106,Middle Schools,104,165,103,57
2020-03-15,California,Riverside County,4bf58dd8d48988d1e7941735,Playgrounds,73,101,73,58
2020-03-15,California,Riverside County,4bf58dd8d48988d171941735,Event Spaces,92,85,92,59
2020-03-15,California,Riverside County,4bf58dd8d48988d1e4941735,Campgrounds,86,61,87,60
2020-03-15,California,Riverside County,4bf58dd8d48988d124941735,Offices,86,61,87,61
2020-03-15,California,Riverside County,50be8ee891d4fa8dcc7199a7,Markets,127,129,127,62
2020-03-15,California,Riverside County,4bf58dd8d48988d1f2941735,Sporting Goods Shops,77,97,77,63
2020-03-15,California,Riverside County,4bf58dd8d48988d101951735,Thrift / Vintage Stores,79,42,81,64
2020-03-15,California,Riverside County,4bf58dd8d48988d1cc941735,Steakhouses,58,47,58,65
2020-03-15,California,Riverside County,4bf58dd8d48988d1df931735,BBQ Joints,94,84,94,66
2020-03-15,California,Riverside County,4bf58dd8d48988d15b941735,Farms,80,95,80,67
2020-03-16,California,Riverside County,4bf58dd8d48988d118951735,Grocery Stores,140,142,140,1
2020-03-16,California,Riverside County,4bf58dd8d48988d16e941735,Fast Food Restaurants,84,70,85,2
2020-03-16,California,Riverside County,4bf58dd8d48988d113951735,Gas Stations,90,76,91,3
2020-03-16,California,Riverside County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,110,104,111,4
2020-03-16,California,Riverside County,4bf58dd8d48988d10f951735,Pharmacies,126,103,127,5
2020-03-16,California,Riverside County,4bf58dd8d48988d163941735,Parks,83,93,83,6
2020-03-16,California,Riverside County,52f2ab2ebcbc57f1066b8b46,Supermarkets,121,111,122,7
2020-03-16,California,Riverside County,4bf58dd8d48988d1c1941735,Mexican Restaurants,81,57,81,8
2020-03-16,California,Riverside County,4bf58dd8d48988d112951735,Hardware Stores,102,92,103,9
2020-03-16,California,Riverside County,4d954b0ea243a5684a65b473,Convenience Stores,87,86,87,10
2020-03-16,California,Riverside County,4bf58dd8d48988d1e0931735,Coffee Shops,78,72,78,11
2020-03-16,California,Riverside County,4bf58dd8d48988d130941735,Buildings,103,81,103,12
2020-03-16,California,Riverside County,52e816a6bcbc57f1066b7a54,Warehouse Stores,127,99,129,13
2020-03-16,California,Riverside County,4bf58dd8d48988d124951735,Automotive Shops,93,84,93,14
2020-03-16,California,Riverside County,4bf58dd8d48988d1e6941735,Golf Courses,88,85,89,15
2020-03-16,California,Riverside County,4f4533804b9074f6e4fb0105,Elementary Schools,51,49,51,16
2020-03-16,California,Riverside County,52dea92d3cf9994f4e043dbb,Discount Stores,101,97,101,17
2020-03-16,California,Riverside County,4bf58dd8d48988d1fd941735,Shopping Malls,72,58,73,18
2020-03-16,California,Riverside County,4bf58dd8d48988d10a951735,Banks,93,97,92,19
2020-03-16,California,Riverside County,4bf58dd8d48988d14e941735,American Restaurants,68,63,68,20
2020-03-16,California,Riverside County,4bf58dd8d48988d104941735,Medical Centers,93,81,94,21
2020-03-16,California,Riverside County,4bf58dd8d48988d1fa931735,Hotels,66,63,66,22
2020-03-16,California,Riverside County,4bf58dd8d48988d177941735,Doctor's Offices,78,49,80,23
2020-03-16,California,Riverside County,4bf58dd8d48988d124941735,Offices,100,75,101,24
2020-03-16,California,Riverside County,4bf58dd8d48988d1ca941735,Pizza Places,78,55,79,25
2020-03-16,California,Riverside County,4bf58dd8d48988d132941735,Churches,69,74,69,26
2020-03-16,California,Riverside County,4bf58dd8d48988d1f6941735,Department Stores,73,45,74,27
2020-03-16,California,Riverside County,4bf58dd8d48988d13d941735,High Schools,46,49,46,28
2020-03-16,California,Riverside County,4bf58dd8d48988d12f951735,Resorts,78,73,79,29
2020-03-16,California,Riverside County,4f2a210c4b9023bd5841ed28,Housing Developments,94,94,94,30
2020-03-16,California,Riverside County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,55,56,55,31
2020-03-16,California,Riverside County,4bf58dd8d48988d126941735,Government Buildings,93,100,93,32
2020-03-16,California,Riverside County,4bf58dd8d48988d172941735,Post Offices,103,71,105,33
2020-03-16,California,Riverside County,4bf58dd8d48988d1c5941735,Sandwich Places,84,82,84,34
2020-03-16,California,Riverside County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),93,106,92,34
2020-03-16,California,Riverside County,4bf58dd8d48988d162941735,Other Great Outdoors,86,95,85,35
2020-03-16,California,Riverside County,4bf58dd8d48988d1ff941735,Miscellaneous Shops,98,89,98,36
2020-03-16,California,Riverside County,4bf58dd8d48988d16c941735,Burger Joints,80,95,80,37
2020-03-16,California,Riverside County,4bf58dd8d48988d110951735,Salons / Barbershops,87,79,87,38
2020-03-16,California,Riverside County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,93,107,92,38
2020-03-16,California,Riverside County,4bf58dd8d48988d159941735,Trails,81,57,83,39
2020-03-16,California,Riverside County,4eb1c1623b7b52c0e1adc2ec,Auto Dealerships,82,57,83,40
2020-03-16,California,Riverside County,4bf58dd8d48988d100951735,Pet Stores,125,82,127,41
2020-03-16,California,Riverside County,4bf58dd8d48988d145941735,Chinese Restaurants,78,50,79,42
2020-03-16,California,Riverside County,4bf58dd8d48988d196941735,Hospitals,68,44,69,43
2020-03-16,California,Riverside County,4bf58dd8d48988d143941735,Breakfast Spots,72,50,73,44
2020-03-16,California,Riverside County,4bf58dd8d48988d17c941735,Casinos,54,46,54,45
2020-03-16,California,Riverside County,4bf58dd8d48988d116941735,Bars,68,54,68,46
2020-03-16,California,Riverside County,4bf58dd8d48988d176941735,Gyms,70,70,70,47
2020-03-16,California,Riverside County,4bf58dd8d48988d161941735,Lakes,84,56,85,48
2020-03-16,California,Riverside County,4eb1bea83b7b6f98df247e06,Factories,114,87,114,49
2020-03-16,California,Riverside County,4bf58dd8d48988d186941735,Liquor Stores,117,92,118,49
2020-03-16,California,Riverside County,4bf58dd8d48988d178941735,Dentist's Offices,90,60,91,50
2020-03-16,California,Riverside County,4d4ae6fc7a7b7dea34424761,Fried Chicken Joints,97,61,98,51
2020-03-16,California,Riverside County,4bf58dd8d48988d16a941735,Bakeries,95,80,96,52
2020-03-16,California,Riverside County,4bf58dd8d48988d110941735,Italian Restaurants,75,65,76,53
2020-03-16,California,Riverside County,52e81612bcbc57f1066b7a37,Distribution Centers,103,130,103,54
2020-03-16,California,Riverside County,4bf58dd8d48988d1c9941735,Ice Cream Shops,90,73,91,55
2020-03-16,California,Riverside County,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,104,109,104,56
2020-03-16,California,Riverside County,4bf58dd8d48988d103951735,Clothing Stores,53,40,54,57
2020-03-16,California,Riverside County,4bf58dd8d48988d1c4941735,Restaurants,65,39,66,58
2020-03-16,California,Riverside County,4bf58dd8d48988d15e941735,Pools,70,70,70,59
2020-03-16,California,Riverside County,4f04b1572fb6e1c99f3db0bf,Storage Facilities,108,66,109,60
2020-03-16,California,Riverside County,4bf58dd8d48988d15b941735,Farms,90,66,91,61
2020-03-16,California,Riverside County,4bf58dd8d48988d171941735,Event Spaces,97,104,97,62
2020-03-16,California,Riverside County,4bf58dd8d48988d1f1931735,General Entertainment,81,44,83,62
2020-03-16,California,Riverside County,4bf58dd8d48988d101951735,Thrift / Vintage Stores,85,64,86,63
2020-03-16,California,Riverside County,4bf58dd8d48988d1d2941735,Sushi Restaurants,89,85,90,64
2020-03-16,California,Riverside County,4bf58dd8d48988d10c951735,Cosmetics Shops,75,58,76,65
2020-03-16,California,Riverside County,50327c8591d4c4b30a586d5d,Breweries,70,50,71,66
2020-03-16,California,Riverside County,4bf58dd8d48988d148941735,Donut Shops,86,95,86,67
2020-03-16,California,Riverside County,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shops,100,58,102,68
2020-03-16,California,Riverside County,4bf58dd8d48988d1e7941735,Playgrounds,62,56,62,68
2020-03-16,California,Riverside County,4f4533814b9074f6e4fb0106,Middle Schools,45,39,45,68
2020-03-16,California,Riverside County,50be8ee891d4fa8dcc7199a7,Markets,161,196,160,69
2020-03-16,California,Riverside County,4bf58dd8d48988d1ed931735,Airports,58,63,57,69
2020-03-16,California,Riverside County,57558b36e4b065ecebd306dd,Truck Stops,104,67,104,70
2020-03-16,California,Riverside County,52e81612bcbc57f1066b7a36,Warehouses,100,113,99,71
2020-03-16,California,Riverside County,4bf58dd8d48988d16d941735,Cafￃﾩs,82,26,85,71
2020-03-16,California,Riverside County,4bf58dd8d48988d1ed941735,Spas,89,86,89,72
2020-03-16,California,Riverside County,4d954af4a243a5684765b473,Veterinarians,101,90,101,73
2020-03-16,California,Riverside County,4bf58dd8d48988d1f2941735,Sporting Goods Shops,71,64,72,74
2020-03-16,California,Riverside County,4bf58dd8d48988d1ce941735,Seafood Restaurants,73,49,74,75
2020-03-16,California,Riverside County,4c38df4de52ce0d596b336e1,Parking,82,53,83,76
2020-03-16,California,Riverside County,4bf58dd8d48988d1f8941735,Furniture / Home Stores,59,22,62,77
2020-03-16,California,Riverside County,52c71aaf3cf9994f4e043d17,Marijuana Dispensaries,95,96,95,77
2020-03-17,California,Riverside County,4bf58dd8d48988d118951735,Grocery Stores,122,115,122,1
2020-03-17,California,Riverside County,4bf58dd8d48988d16e941735,Fast Food Restaurants,75,64,76,2
2020-03-17,California,Riverside County,4bf58dd8d48988d113951735,Gas Stations,81,80,81,3
2020-03-17,California,Riverside County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,97,85,97,4
2020-03-17,California,Riverside County,4bf58dd8d48988d163941735,Parks,76,74,76,5
2020-03-17,California,Riverside County,4bf58dd8d48988d1c1941735,Mexican Restaurants,68,50,68,6
2020-03-17,California,Riverside County,4bf58dd8d48988d10f951735,Pharmacies,108,83,110,7
2020-03-17,California,Riverside County,52f2ab2ebcbc57f1066b8b46,Supermarkets,110,100,110,8
2020-03-17,California,Riverside County,4bf58dd8d48988d112951735,Hardware Stores,98,61,100,9
2020-03-17,California,Riverside County,4d954b0ea243a5684a65b473,Convenience Stores,79,73,79,10
2020-03-17,California,Riverside County,4bf58dd8d48988d130941735,Buildings,84,61,84,11
2020-03-17,California,Riverside County,4bf58dd8d48988d1e6941735,Golf Courses,84,69,86,12
2020-03-17,California,Riverside County,4bf58dd8d48988d1e0931735,Coffee Shops,64,44,65,13
2020-03-17,California,Riverside County,4bf58dd8d48988d124951735,Automotive Shops,83,67,83,14
2020-03-17,California,Riverside County,52e816a6bcbc57f1066b7a54,Warehouse Stores,114,74,117,15
2020-03-17,California,Riverside County,4f4533804b9074f6e4fb0105,Elementary Schools,38,41,38,16
2020-03-17,California,Riverside County,52dea92d3cf9994f4e043dbb,Discount Stores,95,98,95,17
2020-03-17,California,Riverside County,4bf58dd8d48988d1fa931735,Hotels,61,51,61,18
2020-03-17,California,Riverside County,4bf58dd8d48988d132941735,Churches,59,58,60,19
2020-03-17,California,Riverside County,4bf58dd8d48988d177941735,Doctor's Offices,67,54,68,20
2020-03-17,California,Riverside County,4bf58dd8d48988d10a951735,Banks,69,56,69,21
2020-03-17,California,Riverside County,4bf58dd8d48988d14e941735,American Restaurants,54,47,55,22
2020-03-17,California,Riverside County,4bf58dd8d48988d104941735,Medical Centers,68,55,69,23
2020-03-17,California,Riverside County,4bf58dd8d48988d1ca941735,Pizza Places,69,55,70,24
2020-03-17,California,Riverside County,4bf58dd8d48988d1fd941735,Shopping Malls,54,40,55,25
2020-03-17,California,Riverside County,4bf58dd8d48988d124941735,Offices,76,73,76,26
2020-03-17,California,Riverside County,4f2a210c4b9023bd5841ed28,Housing Developments,80,81,80,27
2020-03-17,California,Riverside County,4bf58dd8d48988d13d941735,High Schools,31,39,31,28
2020-03-17,California,Riverside County,4bf58dd8d48988d12f951735,Resorts,67,72,67,29
